projeto,modo,status,AT,AC,AE,tempo_s,must_dom_ok,must_eco_ok,must_ling_ok,metodo,seed,fitness_final,AE_raw_surrogate,all_must_ok,best_generation,gens_executed,stop_reason,dom_score,eco_score,ling_score,population_size,generations,elitism_count,mutation_rate,crossover_rate,stable_gens,crossover_operator,team_size_testado
P10,AE_FULL_SURROGATE,OK,0.9047620000000001,0.9,0.9007936666666666,4.911062,True,True,True,GA_CALIBRADO_CCC,16,0.9007936666666666,0.9007936666666666,True,49,69,stable_gens_no_improve,0.857143,0.9285715,0.9285715,150,200,3,0.005,1.0,20,ccc,4
P10,AE_FULL_SURROGATE,OK,0.8650795,0.9,0.8708995833333334,4.043607,True,True,True,GA_CALIBRADO_CCC,17,0.8708995833333334,0.8708995833333334,True,31,51,stable_gens_no_improve,0.857143,0.9285715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P10,AE_FULL_SURROGATE,OK,0.8650795,0.9,0.8708995833333334,2.891521,True,True,True,GA_CALIBRADO_CCC,18,0.8708995833333334,0.8708995833333334,True,13,33,stable_gens_no_improve,0.857143,0.9285715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P10,AE_FULL_SURROGATE,OK,0.857143,0.9,0.8642858333333333,4.405347,True,True,True,GA_CALIBRADO_CCC,19,0.8642858333333333,0.8642858333333333,True,38,58,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P10,AE_FULL_SURROGATE,OK,0.9047620000000001,0.9,0.9007936666666666,4.737007,True,True,True,GA_CALIBRADO_CCC,20,0.9007936666666666,0.9007936666666666,True,42,62,stable_gens_no_improve,0.857143,0.9285715,0.9285715,150,200,3,0.005,1.0,20,ccc,4
P10,AE_FULL_SURROGATE,OK,0.8650795,0.8666666666666667,0.8653440277777777,3.09648,True,True,True,GA_CALIBRADO_CCC,21,0.8653440277777777,0.8653440277777777,True,13,33,stable_gens_no_improve,0.857143,0.9285715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P10,AE_FULL_SURROGATE,OK,0.9047620000000001,0.9,0.9007936666666666,5.980895,True,True,True,GA_CALIBRADO_CCC,22,0.9007936666666666,0.9007936666666666,True,60,80,stable_gens_no_improve,0.857143,0.9285715,0.9285715,150,200,3,0.005,1.0,20,ccc,4
P10,AE_FULL_SURROGATE,OK,0.8650795,0.9,0.8708995833333334,3.645787,True,True,True,GA_CALIBRADO_CCC,23,0.8708995833333334,0.8708995833333334,True,26,46,stable_gens_no_improve,0.857143,0.9285715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P10,AE_FULL_SURROGATE,OK,0.8650795,0.8666666666666667,0.8653440277777777,2.626664,True,True,True,GA_CALIBRADO_CCC,24,0.8653440277777777,0.8653440277777777,True,9,29,stable_gens_no_improve,0.857143,0.9285715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P10,AE_FULL_SURROGATE,OK,0.9047620000000001,0.9,0.9007936666666666,4.192318,True,True,True,GA_CALIBRADO_CCC,25,0.9007936666666666,0.9007936666666666,True,31,51,stable_gens_no_improve,0.857143,0.9285715,0.9285715,150,200,3,0.005,1.0,20,ccc,4
P10,AE_FULL_SURROGATE,OK,0.7857145,0.8333333333333333,0.7936509722222223,3.80159,True,True,True,GA_CALIBRADO_CCC,26,0.7936509722222223,0.7936509722222223,True,28,48,stable_gens_no_improve,0.857143,0.9285715,0.714286,150,200,3,0.005,1.0,20,ccc,4
P10,AE_FULL_SURROGATE,OK,0.8650795,0.9,0.8708995833333334,3.882042,True,True,True,GA_CALIBRADO_CCC,27,0.8708995833333334,0.8708995833333334,True,23,43,stable_gens_no_improve,0.857143,0.9285715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P10,AE_FULL_SURROGATE,OK,0.8650795,0.9,0.8708995833333334,2.288005,True,True,True,GA_CALIBRADO_CCC,28,0.8708995833333334,0.8708995833333334,True,9,29,stable_gens_no_improve,0.857143,0.9285715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P10,AE_FULL_SURROGATE,OK,0.857143,0.9,0.8642858333333333,2.824865,True,True,True,GA_CALIBRADO_CCC,29,0.8642858333333333,0.8642858333333333,True,8,28,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P10,AE_FULL_SURROGATE,OK,0.8650795,0.9,0.8708995833333334,2.95637,True,True,True,GA_CALIBRADO_CCC,30,0.8708995833333334,0.8708995833333334,True,17,37,stable_gens_no_improve,0.857143,0.9285715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P11,AE_FULL_SURROGATE,OK,0.84127,0.7666666666666666,0.7791005555555555,4.910799,True,True,True,GA_CALIBRADO_CCC,1,0.7791005555555555,0.7791005555555555,True,41,61,stable_gens_no_improve,0.857143,0.714286,0.857143,150,200,3,0.005,1.0,20,ccc,4
P11,AE_FULL_SURROGATE,OK,0.84127,0.7333333333333334,0.7513227777777778,2.701163,True,True,True,GA_CALIBRADO_CCC,2,0.7513227777777778,0.7513227777777778,True,13,33,stable_gens_no_improve,0.857143,0.714286,0.857143,150,200,3,0.005,1.0,20,ccc,4
P11,AE_FULL_SURROGATE,OK,0.84127,0.7999999999999999,0.8068783333333333,4.337043,True,True,True,GA_CALIBRADO_CCC,3,0.8068783333333333,0.8068783333333333,True,36,56,stable_gens_no_improve,0.857143,0.714286,0.857143,150,200,3,0.005,1.0,20,ccc,4
P11,AE_FULL_SURROGATE,OK,0.84127,0.7999999999999999,0.8068783333333333,3.929822,True,True,True,GA_CALIBRADO_CCC,4,0.8068783333333333,0.8068783333333333,True,25,45,stable_gens_no_improve,0.857143,0.714286,0.857143,150,200,3,0.005,1.0,20,ccc,4
P11,AE_FULL_SURROGATE,OK,0.84127,0.7999999999999999,0.8068783333333333,6.131554,True,True,True,GA_CALIBRADO_CCC,5,0.8068783333333333,0.8068783333333333,True,61,81,stable_gens_no_improve,0.857143,0.714286,0.857143,150,200,3,0.005,1.0,20,ccc,4
P11,AE_FULL_SURROGATE,OK,0.84127,0.7999999999999999,0.8068783333333333,7.311592,True,True,True,GA_CALIBRADO_CCC,6,0.8068783333333333,0.8068783333333333,True,47,67,stable_gens_no_improve,0.857143,0.714286,0.857143,150,200,3,0.005,1.0,20,ccc,4
P11,AE_FULL_SURROGATE,OK,0.84127,0.8333333333333334,0.8346561111111112,6.561366,True,True,True,GA_CALIBRADO_CCC,7,0.8346561111111112,0.8346561111111112,True,25,45,stable_gens_no_improve,0.857143,0.714286,0.857143,150,200,3,0.005,1.0,20,ccc,4
P11,AE_FULL_SURROGATE,OK,0.84127,0.7999999999999999,0.8068783333333333,6.118065,True,True,True,GA_CALIBRADO_CCC,8,0.8068783333333333,0.8068783333333333,True,23,43,stable_gens_no_improve,0.857143,0.714286,0.857143,150,200,3,0.005,1.0,20,ccc,4
P11,AE_FULL_SURROGATE,OK,0.7222225,0.9,0.7518520833333334,9.831713,True,True,True,GA_CALIBRADO_CCC,9,0.7518520833333334,0.7518520833333334,True,48,68,stable_gens_no_improve,0.857143,0.714286,0.6428575,150,200,3,0.005,1.0,20,ccc,4
P11,AE_FULL_SURROGATE,OK,0.873016,0.7666666666666666,0.7843915555555555,9.218025,True,True,True,GA_CALIBRADO_CCC,10,0.7843915555555555,0.7843915555555555,True,62,82,stable_gens_no_improve,0.857143,1.0,0.857143,150,200,3,0.005,1.0,20,ccc,4
P11,AE_FULL_SURROGATE,OK,0.84127,0.7666666666666666,0.7791005555555555,7.763669,True,True,True,GA_CALIBRADO_CCC,11,0.7791005555555555,0.7791005555555555,True,27,47,stable_gens_no_improve,0.857143,0.714286,0.857143,150,200,3,0.005,1.0,20,ccc,4
P11,AE_FULL_SURROGATE,OK,0.7222225,0.7666666666666666,0.729629861111111,7.54847,True,True,True,GA_CALIBRADO_CCC,12,0.729629861111111,0.729629861111111,True,32,52,stable_gens_no_improve,0.857143,0.714286,0.6428575,150,200,3,0.005,1.0,20,ccc,4
P11,AE_FULL_SURROGATE,OK,0.84127,0.7999999999999999,0.8068783333333333,10.582069,True,True,True,GA_CALIBRADO_CCC,13,0.8068783333333333,0.8068783333333333,True,60,80,stable_gens_no_improve,0.857143,0.714286,0.857143,150,200,3,0.005,1.0,20,ccc,4
P11,AE_FULL_SURROGATE,OK,0.7222225,0.9,0.7518520833333334,6.595577,True,True,True,GA_CALIBRADO_CCC,14,0.7518520833333334,0.7518520833333334,True,23,43,stable_gens_no_improve,0.857143,0.714286,0.6428575,150,200,3,0.005,1.0,20,ccc,4
P11,AE_FULL_SURROGATE,OK,0.84127,0.7666666666666666,0.7791005555555555,4.627493,True,True,True,GA_CALIBRADO_CCC,15,0.7791005555555555,0.7791005555555555,True,32,52,stable_gens_no_improve,0.857143,0.714286,0.857143,150,200,3,0.005,1.0,20,ccc,4
P11,AE_FULL_SURROGATE,OK,0.8492065,0.7666666666666666,0.7804233055555555,7.203977,True,True,True,GA_CALIBRADO_CCC,16,0.7804233055555555,0.7804233055555555,True,76,96,stable_gens_no_improve,0.857143,0.7857145,0.857143,150,200,3,0.005,1.0,20,ccc,4
P11,AE_FULL_SURROGATE,OK,0.873016,0.7666666666666666,0.7843915555555555,4.110056,True,True,True,GA_CALIBRADO_CCC,17,0.7843915555555555,0.7843915555555555,True,24,44,stable_gens_no_improve,0.857143,1.0,0.857143,150,200,3,0.005,1.0,20,ccc,4
P11,AE_FULL_SURROGATE,OK,0.873016,0.7666666666666666,0.7843915555555555,5.127403,True,True,True,GA_CALIBRADO_CCC,18,0.7843915555555555,0.7843915555555555,True,38,58,stable_gens_no_improve,0.857143,1.0,0.857143,150,200,3,0.005,1.0,20,ccc,4
P11,AE_FULL_SURROGATE,OK,0.746032,0.8666666666666667,0.7661377777777778,6.165793,True,True,True,GA_CALIBRADO_CCC,19,0.7661377777777778,0.7661377777777778,True,52,72,stable_gens_no_improve,0.857143,0.9285715,0.6428575,150,200,3,0.005,1.0,20,ccc,4
P11,AE_FULL_SURROGATE,OK,0.84127,0.7666666666666666,0.7791005555555555,4.352298,True,True,True,GA_CALIBRADO_CCC,20,0.7791005555555555,0.7791005555555555,True,26,46,stable_gens_no_improve,0.857143,0.714286,0.857143,150,200,3,0.005,1.0,20,ccc,4
P11,AE_FULL_SURROGATE,OK,0.8650795,0.7333333333333334,0.7552910277777779,4.250858,True,True,True,GA_CALIBRADO_CCC,21,0.7552910277777779,0.7552910277777779,True,30,50,stable_gens_no_improve,0.857143,0.9285715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P11,AE_FULL_SURROGATE,OK,0.8650795,0.6333333333333333,0.6719576944444444,3.717025,True,True,True,GA_CALIBRADO_CCC,22,0.6719576944444444,0.6719576944444444,True,16,36,stable_gens_no_improve,0.857143,0.9285715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P11,AE_FULL_SURROGATE,OK,0.8333335,0.7333333333333334,0.7500000277777779,3.380627,True,True,True,GA_CALIBRADO_CCC,23,0.7500000277777779,0.7500000277777779,True,17,37,stable_gens_no_improve,0.857143,0.6428575,0.857143,150,200,3,0.005,1.0,20,ccc,4
P11,AE_FULL_SURROGATE,OK,0.84127,0.7999999999999999,0.8068783333333333,7.112337,True,True,True,GA_CALIBRADO_CCC,24,0.8068783333333333,0.8068783333333333,True,65,85,stable_gens_no_improve,0.857143,0.714286,0.857143,150,200,3,0.005,1.0,20,ccc,4
P11,AE_FULL_SURROGATE,OK,0.873016,0.7666666666666666,0.7843915555555555,6.457449,True,True,True,GA_CALIBRADO_CCC,25,0.7843915555555555,0.7843915555555555,True,55,75,stable_gens_no_improve,0.857143,1.0,0.857143,150,200,3,0.005,1.0,20,ccc,4
P11,AE_FULL_SURROGATE,OK,0.8650795,0.7666666666666666,0.7830688055555556,3.921085,True,True,True,GA_CALIBRADO_CCC,26,0.7830688055555556,0.7830688055555556,True,29,49,stable_gens_no_improve,0.857143,0.9285715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P11,AE_FULL_SURROGATE,OK,0.7539684999999999,0.7666666666666667,0.7560848611111112,4.830863,True,True,True,GA_CALIBRADO_CCC,27,0.7560848611111112,0.7560848611111112,True,31,51,stable_gens_no_improve,0.857143,1.0,0.6428575,150,200,3,0.005,1.0,20,ccc,4
P11,AE_FULL_SURROGATE,OK,0.8650795,0.7666666666666666,0.7830688055555556,7.077291,True,True,True,GA_CALIBRADO_CCC,28,0.7830688055555556,0.7830688055555556,True,81,101,stable_gens_no_improve,0.857143,0.9285715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P11,AE_FULL_SURROGATE,OK,0.84127,0.7666666666666666,0.7791005555555555,3.296764,True,True,True,GA_CALIBRADO_CCC,29,0.7791005555555555,0.7791005555555555,True,14,34,stable_gens_no_improve,0.857143,0.714286,0.857143,150,200,3,0.005,1.0,20,ccc,4
P11,AE_FULL_SURROGATE,OK,0.84127,0.8333333333333334,0.8346561111111112,3.541504,True,True,True,GA_CALIBRADO_CCC,30,0.8346561111111112,0.8346561111111112,True,18,38,stable_gens_no_improve,0.857143,0.714286,0.857143,150,200,3,0.005,1.0,20,ccc,4
P12,AE_FULL_SURROGATE,OK,0.857143,0.8,0.8095238333333333,3.846614,True,True,True,GA_CALIBRADO_CCC,1,0.8095238333333333,0.8095238333333333,True,25,45,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P12,AE_FULL_SURROGATE,OK,0.873016,0.7666666666666666,0.7843915555555555,3.091684,True,True,True,GA_CALIBRADO_CCC,2,0.7843915555555555,0.7843915555555555,True,13,33,stable_gens_no_improve,0.857143,0.6428575,0.9285715,150,200,3,0.005,1.0,20,ccc,4
P12,AE_FULL_SURROGATE,OK,0.857143,0.7999999999999999,0.8095238333333333,2.916421,True,True,True,GA_CALIBRADO_CCC,3,0.8095238333333333,0.8095238333333333,True,13,33,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P12,AE_FULL_SURROGATE,OK,0.857143,0.8,0.8095238333333333,4.617777,True,True,True,GA_CALIBRADO_CCC,4,0.8095238333333333,0.8095238333333333,True,27,47,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P12,AE_FULL_SURROGATE,OK,0.873016,0.8333333333333333,0.839947111111111,5.910405,True,True,True,GA_CALIBRADO_CCC,5,0.839947111111111,0.839947111111111,True,43,63,stable_gens_no_improve,0.857143,0.6428575,0.9285715,150,200,3,0.005,1.0,20,ccc,4
P12,AE_FULL_SURROGATE,OK,0.7777780000000001,0.7666666666666666,0.7685185555555556,3.708481,True,True,True,GA_CALIBRADO_CCC,6,0.7685185555555556,0.7685185555555556,True,18,38,stable_gens_no_improve,0.6428575,0.428572,0.9285715,150,200,3,0.005,1.0,20,ccc,4
P12,AE_FULL_SURROGATE,OK,0.873016,0.7999999999999999,0.8121693333333333,5.109848,True,True,True,GA_CALIBRADO_CCC,7,0.8121693333333333,0.8121693333333333,True,46,66,stable_gens_no_improve,0.857143,0.6428575,0.9285715,150,200,3,0.005,1.0,20,ccc,4
P12,AE_FULL_SURROGATE,OK,0.857143,0.7666666666666666,0.7817460555555554,2.884137,True,True,True,GA_CALIBRADO_CCC,8,0.7817460555555554,0.7817460555555554,True,7,27,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P12,AE_FULL_SURROGATE,OK,0.9444444999999999,0.7333333333333334,0.7685185277777778,4.379075,True,True,True,GA_CALIBRADO_CCC,9,0.7685185277777778,0.7685185277777778,True,27,47,stable_gens_no_improve,1.0,0.857143,0.9285715,150,200,3,0.005,1.0,20,ccc,4
P12,AE_FULL_SURROGATE,OK,0.8492065,0.7666666666666666,0.7804233055555555,3.252413,True,True,True,GA_CALIBRADO_CCC,10,0.7804233055555555,0.7804233055555555,True,20,40,stable_gens_no_improve,0.857143,0.428572,0.9285715,150,200,3,0.005,1.0,20,ccc,4
P12,AE_FULL_SURROGATE,OK,0.857143,0.8,0.8095238333333333,3.865872,True,True,True,GA_CALIBRADO_CCC,11,0.8095238333333333,0.8095238333333333,True,17,37,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P12,AE_FULL_SURROGATE,OK,0.857143,0.7999999999999999,0.8095238333333333,4.316601,True,True,True,GA_CALIBRADO_CCC,12,0.8095238333333333,0.8095238333333333,True,26,46,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P12,AE_FULL_SURROGATE,OK,0.857143,0.7666666666666666,0.7817460555555554,3.646273,True,True,True,GA_CALIBRADO_CCC,13,0.7817460555555554,0.7817460555555554,True,17,37,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P12,AE_FULL_SURROGATE,OK,0.9126985,0.7999999999999999,0.8187830833333333,6.475744,True,True,True,GA_CALIBRADO_CCC,14,0.8187830833333333,0.8187830833333333,True,56,76,stable_gens_no_improve,0.857143,0.6428575,1.0,150,200,3,0.005,1.0,20,ccc,4
P12,AE_FULL_SURROGATE,OK,0.857143,0.8,0.8095238333333333,3.722187,True,True,True,GA_CALIBRADO_CCC,15,0.8095238333333333,0.8095238333333333,True,18,38,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P12,AE_FULL_SURROGATE,OK,0.857143,0.7999999999999999,0.8095238333333333,5.62196,True,True,True,GA_CALIBRADO_CCC,16,0.8095238333333333,0.8095238333333333,True,46,66,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P12,AE_FULL_SURROGATE,OK,0.7777780000000001,0.7999999999999999,0.7814816666666667,4.254233,True,True,True,GA_CALIBRADO_CCC,17,0.7814816666666667,0.7814816666666667,True,26,46,stable_gens_no_improve,0.6428575,0.428572,0.9285715,150,200,3,0.005,1.0,20,ccc,4
P12,AE_FULL_SURROGATE,OK,0.7420636111111111,0.8333333333333333,0.7572752314814815,3.765829,True,True,True,GA_CALIBRADO_CCC,18,0.7572752314814815,0.7572752314814815,True,20,40,stable_gens_no_improve,0.857143,0.714286,0.6785715,150,200,3,0.005,1.0,20,ccc,4
P12,AE_FULL_SURROGATE,OK,0.857143,0.8,0.8095238333333333,5.375627,True,True,True,GA_CALIBRADO_CCC,19,0.8095238333333333,0.8095238333333333,True,36,56,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P12,AE_FULL_SURROGATE,OK,0.857143,0.8,0.8095238333333333,7.356211,True,True,True,GA_CALIBRADO_CCC,20,0.8095238333333333,0.8095238333333333,True,24,44,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P12,AE_FULL_SURROGATE,OK,0.857143,0.8,0.8095238333333333,7.388054,True,True,True,GA_CALIBRADO_CCC,21,0.8095238333333333,0.8095238333333333,True,44,64,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P12,AE_FULL_SURROGATE,OK,0.7619049999999999,0.7666666666666666,0.762698611111111,5.10897,True,True,True,GA_CALIBRADO_CCC,22,0.762698611111111,0.762698611111111,True,17,37,stable_gens_no_improve,0.6428575,0.6428575,0.857143,150,200,3,0.005,1.0,20,ccc,4
P12,AE_FULL_SURROGATE,OK,0.857143,0.8,0.8095238333333333,5.767866,True,True,True,GA_CALIBRADO_CCC,23,0.8095238333333333,0.8095238333333333,True,30,50,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P12,AE_FULL_SURROGATE,OK,0.857143,0.6666666666666666,0.6984127222222222,4.763129,True,True,True,GA_CALIBRADO_CCC,24,0.6984127222222222,0.6984127222222222,True,8,28,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P12,AE_FULL_SURROGATE,OK,0.873016,0.7999999999999999,0.8121693333333333,7.288427,True,True,True,GA_CALIBRADO_CCC,25,0.8121693333333333,0.8121693333333333,True,41,61,stable_gens_no_improve,0.857143,0.6428575,0.9285715,150,200,3,0.005,1.0,20,ccc,4
P12,AE_FULL_SURROGATE,OK,0.8333335,0.7666666666666666,0.7777778055555555,7.075931,True,True,True,GA_CALIBRADO_CCC,26,0.7777778055555555,0.7777778055555555,True,33,53,stable_gens_no_improve,0.857143,0.6428575,0.857143,150,200,3,0.005,1.0,20,ccc,4
P12,AE_FULL_SURROGATE,OK,0.873016,0.7999999999999999,0.8121693333333333,4.8566,True,True,True,GA_CALIBRADO_CCC,27,0.8121693333333333,0.8121693333333333,True,12,32,stable_gens_no_improve,0.857143,0.6428575,0.9285715,150,200,3,0.005,1.0,20,ccc,4
P12,AE_FULL_SURROGATE,OK,0.809524,0.7666666666666666,0.7738095555555554,6.871984,True,True,True,GA_CALIBRADO_CCC,28,0.7738095555555554,0.7738095555555554,True,35,55,stable_gens_no_improve,0.857143,0.428572,0.857143,150,200,3,0.005,1.0,20,ccc,4
P12,AE_FULL_SURROGATE,OK,0.8015874999999999,0.7666666666666666,0.7724868055555555,4.550476,True,True,True,GA_CALIBRADO_CCC,29,0.7724868055555555,0.7724868055555555,True,18,38,stable_gens_no_improve,0.6428575,0.6428575,0.9285715,150,200,3,0.005,1.0,20,ccc,4
P12,AE_FULL_SURROGATE,OK,0.8492065,0.9,0.8576720833333334,6.72173,True,True,True,GA_CALIBRADO_CCC,30,0.8576720833333334,0.8576720833333334,True,22,42,stable_gens_no_improve,0.857143,0.428572,0.9285715,150,200,3,0.005,1.0,20,ccc,4
